date,OilRmb,SZ399001,SG000001,HS000300,CI005001,CI005002,CI005003,CI005005
1/13/2011,620.107812,12423.34,2827.71,3141.28,2388.3662,3200.2703,6369.3818,1879.7892
1/14/2011,619.685984,12294.17,2791.34,3091.86,2364.2273,3077.6731,6082.7588,1849.5123
1/17/2011,617.586684,11734.63,2706.66,2974.35,2288.2102,2954.8616,5910.9644,1790.1901
1/18/2011,618.05758,11771.59,2708.98,2977.65,2272.6772,2937.6516,5931.5449,1791.5625
1/19/2011,619.253115,12066.55,2758.1,3044.85,2324.0481,3047.5535,6138.3252,1825.2566
1/20/2011,612.382485,11566.74,2677.65,2944.71,2245.1182,2897.1167,5862.2256,1779.1023
1/21/2011,612.08094,11639.96,2715.29,2983.46,2282.9456,2913.3289,5843.9561,1804.9917
1/24/2011,614.02956,11488.92,2695.72,2954.23,2276.3687,2810.259,5683.4771,1794.5477
1/25/2011,604.78758,11446.37,2677.43,2938.65,2248.0212,2783.96,5555.6089,1805.1602
1/26/2011,609.898524,11599.67,2708.81,2978.43,2272.5571,2827.5847,5618.5195,1824.2705
1/27/2011,615.413592,11795.33,2749.15,3026.47,2316.9238,2900.1023,5786.2554,1841.413
1/28/2011,620.4013,11894.23,2752.75,3036.74,2321.4253,2912.5068,5830.3091,1849.1703
1/31/2011,629.456723,11994.68,2790.69,3076.51,2381.3096,2949.6807,5966.8223,1881.6917
2/1/2011,634.82454,11991.51,2798.96,3077.28,2386.8315,2988.5342,6076.0049,1876.8105
2/9/2011,638.28405,11807.93,2774.07,3040.95,2347.438,2865.1045,5909.2222,1857.0574
2/10/2011,642.620391,12170.51,2818.16,3104.16,2371.0547,2947.5408,6040.9526,1892.8164
2/11/2011,642.174624,12292.49,2827.33,3120.96,2376.9802,2943.7153,6046.8013,1906.1429
2/14/2011,648.23664,12737.81,2899.13,3219.14,2430.0007,3092.4478,6292.8779,1964.3492
2/15/2011,652.6971,12711.58,2899.24,3217.67,2436.4448,3091.4856,6442.6934,1960.0951
2/16/2011,649.85714,12884.87,2923.9,3248.53,2468.6108,3168.676,6601.1152,2009.9587
2/17/2011,656.4866,12788.34,2926.96,3245.91,2476.373,3154.3862,6595.2388,2021.6697
2/18/2011,651.758148,12613.11,2899.79,3211.88,2436.4463,3086.8066,6534.8477,1994.1691
2/21/2011,660.926595,12872.47,2932.25,3257.91,2480.7427,3148.9399,6649.9565,2038.4507
2/22/2011,684.094572,12473.33,2855.52,3163.58,2419.2444,3078.3511,6504.0313,1984.7909
2/23/2011,696.986864,12492.71,2862.63,3174.74,2441.4097,3082.2288,6616.7939,1984.1481
2/24/2011,730.390295,12578.43,2878.6,3190.94,2453.4456,3127.1506,6649.6934,1988.8455
2/25/2011,712.214067,12633.88,2878.57,3197.62,2434.4006,3117.3037,6667.1128,1977.1493
2/28/2011,713.4092,12902.44,2905.05,3239.56,2463.2124,3169.1528,6710.6328,1993.4
3/1/2011,711.398862,12948.72,2918.92,3254.89,2460.1714,3175.5986,6769.8457,1998.9618
3/2/2011,728.552088,12880.27,2913.81,3243.3,2451.1206,3165.5315,6718.7827,1998.739
3/3/2011,725.79836,12698.16,2902.98,3221.72,2418.009,3096.8396,6593.6631,1994.9063
3/4/2011,731.706282,12893.84,2942.31,3270.67,2447.2644,3176.3403,6682.1323,2031.391
3/7/2011,735.488153,13140.88,2996.21,3334.51,2494.9363,3452.7473,6880.0171,2061.8113
3/8/2011,719.206705,13144.18,2999.94,3337.46,2477.8171,3443.5308,6918.541,2059.9036
3/9/2011,722.965008,13158.22,3002.15,3338.86,2490.2405,3425.4058,6864.0786,2048.4272
3/10/2011,727.508623,13004.86,2957.14,3280.26,2467.8511,3300.7725,6688.4346,2015.4047
3/11/2011,717.8585,12848.02,2933.8,3247.38,2464.46,3262.4961,6659.7456,2002.2682
3/14/2011,708.716687,12958.29,2937.63,3262.92,2460.9143,3291.8821,6601.5791,2029.0076
3/15/2011,699.875424,12705.32,2896.26,3203.96,2420.2734,3178.7588,6496.6982,2056.7058
3/16/2011,695.29644,12865.75,2930.8,3248.2,2442.894,3261.5645,6746.8911,2101.3064
3/17/2011,709.97752,12650.67,2897.3,3197.1,2429.6951,3259.147,6558.6338,2034.4897
3/18/2011,725.894072,12721.99,2906.89,3215.69,2438.6736,3284.4604,6583.5806,2039.7776
3/21/2011,722.60832,12643.73,2909.14,3207.11,2453.855,3286.7476,6582.3418,2023.642
3/22/2011,723.020616,12667.26,2919.14,3222.96,2436.8577,3283.3672,6641.3701,2027.5178
3/23/2011,728.761509,12845.53,2948.48,3264.93,2464.1885,3341.0139,6719.272,2047.2064
3/24/2011,727.190625,12771.46,2946.71,3251.36,2480.5117,3312.385,6682.3086,2036.8665
3/25/2011,727.34778,12942.07,2977.81,3294.48,2494.6672,3370.8113,6855.9033,2073.3584
3/28/2011,724.225866,12875.52,2984.01,3290.57,2473.8555,3409.2505,6949.6543,2118.2708
3/29/2011,721.021875,12677.61,2958.08,3257.98,2437.9648,3376.01,6763.5059,2114.4458
3/30/2011,722.626548,12661.22,2955.77,3256.08,2416.7891,3348.7126,6914.2188,2134.1008
3/31/2011,730.514088,12562.9,2928.11,3223.29,2392.032,3319.4329,6870.3853,2091.3535
4/1/2011,743.665923,12699.42,2967.41,3272.73,2412.5642,3438.7893,6892.9678,2120.3403
4/6/2011,771.2154,12740.87,3001.36,3311.07,2442.824,3496.7493,7056.7681,2139.0178
4/7/2011,771.006224,12890.66,3007.91,3324.42,2448.2598,3491.416,7065.0239,2152.9404
4/8/2011,786.0213,13036.23,3030.02,3353.36,2505.7241,3515.8735,7209.7466,2194.7913
4/11/2011,787.689644,12925.05,3022.75,3333.43,2494.4504,3553.5916,7198.6973,2222.2544
4/12/2011,770.09792,12902.22,3021.37,3326.77,2493.2651,3498.5186,7027.459,2273.2148
4/13/2011,763.771396,13102.08,3050.4,3372.03,2506.0513,3556.4583,6993.4624,2265.3936
4/14/2011,771.196217,12991.93,3042.64,3353.56,2524.0247,3505.0151,6987.1099,2263.7827
4/15/2011,770.486499,12965.75,3050.53,3358.94,2537.7212,3476.467,6973.6929,2269.5659
4/18/2011,766.54347,13001.33,3057.33,3359.44,2545.4429,3490.74,6923.8237,2297.2339
4/19/2011,758.0136,12799.24,2999.04,3295.81,2503.1387,3393.2217,6731.4878,2276.3193
4/20/2011,770.273318,12753.85,3007.04,3295.76,2498.0964,3394.7202,6850.6938,2251.5703
4/21/2011,779.213688,12798.75,3026.67,3317.37,2502.823,3471.356,6922.4448,2323.3999
4/25/2011,777.892018,12508.01,2964.95,3249.57,2444.4902,3297.0547,6715.6743,2239.4329
4/26/2011,775.298008,12448.49,2938.98,3230.96,2420.2075,3291.0198,6601.8066,2192.8396
4/27/2011,776.92076,12358.88,2925.41,3209.5,2388.7615,3282.0569,6505.6099,2159.8828
4/28/2011,786.531641,12149.25,2887.04,3161.78,2348.9197,3247.7012,6339.5537,2077.8884
4/29/2011,782.15465,12312.99,2911.51,3192.72,2385.8589,3319.9639,6470.8403,2123.7529
5/3/2011,771.89875,12423.46,2932.19,3211.13,2412.8389,3323.4307,6437.5425,2163.2778
5/4/2011,760.392048,12070.41,2866.02,3129.03,2336.0728,3155.6841,6250.9976,2124.3162
5/5/2011,733.482,12085.99,2872.4,3126.12,2342.186,3125.1365,6185.0547,2164.843
5/6/2011,678.63132,12067.61,2863.89,3121.4,2312.6282,3067.175,6153.4648,2130.4458
5/9/2011,702.390304,12125.01,2872.46,3129.76,2322.1345,3086.5007,6203.2207,2138.8203
5/10/2011,724.0626,12216.94,2890.63,3153.22,2344.559,3137.575,6333.132,2145.713
5/11/2011,723.19598,12202.62,2883.42,3145.09,2341.021,3130.66,6290.398,2125.245
5/12/2011,696.788595,12072.21,2844.08,3101.6,2301.428,3074.533,6098.106,2063.309
5/13/2011,708.230181,12156.61,2871.03,3128.09,2324.145,3145.247,6219.317,2068.407
5/16/2011,701.594331,12051.24,2849.07,3100.46,2324.916,3112.202,6120.424,2028.06
5/17/2011,694.05128,12128.5,2852.77,3116.03,2308.267,3199.824,6154.484,2031.195
5/18/2011,698.89476,12230.69,2872.77,3139.38,2323.798,3215.753,6175.133,2056.616
5/19/2011,701.737824,12158.11,2859.57,3120.64,2321.161,3184.572,6144.96,2038.583
5/20/2011,698.047386,12161.03,2858.46,3121.6,2333.314,3193.004,6221.652,2030.836
5/23/2011,685.468908,11742.19,2774.57,3022.98,2267.749,3090.586,6009.302,1946.325
5/24/2011,697.85774,11749.93,2767.06,3026.22,2263.843,3109.346,6110.96,1958.747
5/25/2011,701.384251,11615.42,2741.74,2990.34,2249.381,3103.29,6038.273,1934.075
5/26/2011,713.027343,11530.7,2736.53,2978.38,2230.0864,3079.998,6016.2202,1907.8646
5/27/2011,715.630246,11492.71,2709.95,2963.31,2187.1003,3095.2776,5874.5376,1883.947
5/30/2011,710.756904,11478.21,2706.36,2954.51,2163.5154,3048.7417,5795.7266,1865.3228
5/31/2011,721.0764,11665.14,2743.47,3001.56,2197.5276,3134.3879,5924.0181,1917.0242
6/1/2011,722.543528,11699.83,2743.57,3004.17,2209.2017,3148.665,5961.8989,1920.5276
6/2/2011,713.162026,11506.52,2705.18,2955.71,2171.3376,3156.8557,5946.2212,1935.2786
6/3/2011,716.600984,11642.4,2728.02,2986.35,2196.2847,3171.3848,6020.9854,1952.708
6/7/2011,717.253856,11741.26,2744.3,3004.26,2215.3269,3179.5349,6181.1631,1986.0569
6/8/2011,725.250435,11761.1,2750.29,3008.65,2221.4663,3166.6375,6238.9351,1988.8177
6/9/2011,735.36669,11513.2,2703.35,2951.89,2181.0198,3112.4658,6126.166,1947.769
6/10/2011,735.757285,11593.38,2705.14,2961.93,2180.8896,3099.4363,6068.4419,1945.4604
6/13/2011,735.421036,11521.98,2700.38,2950.35,2186.4634,3098.4102,6146.9551,1946.5288
6/14/2011,736.313098,11732.04,2730.04,2993.56,2218.5249,3162.1052,6228.709,1977.7968
6/15/2011,729.732552,11615.97,2705.43,2963.12,2205.5017,3146.8062,6149.4116,1973.8057
6/16/2011,709.916865,11435.99,2664.28,2917.58,2146.5474,3081.7546,6030.7041,1941.0931
6/17/2011,695.761716,11409.16,2642.82,2892.16,2140.3003,3058.0762,5826.1001,1903.205
6/20/2011,694.899736,11328.67,2621.25,2874.9,2125.0112,3081.4292,5768.6431,1881.9155
6/21/2011,697.48758,11509.98,2646.48,2909.07,2144.4414,3181.5837,5819.3765,1904.4952
6/22/2011,698.317668,11543.65,2649.32,2908.58,2137.4343,3164.1755,5796.4263,1905.5234
6/23/2011,686.719488,11775.32,2688.25,2957.63,2169.2119,3229.9604,5891.2583,1938.5072
6/24/2011,666.259922,11996.08,2746.21,3027.47,2216.2612,3252.6851,6025.5166,1985.1147
6/27/2011,657.53625,12026.29,2758.23,3036.49,2236.9307,3286.3208,6051.854,1988.7793
6/28/2011,670.465557,12047.09,2759.2,3041.73,2234.8533,3295.4399,6148.5786,1985.6663
6/29/2011,687.240442,11913.2,2728.48,3000.17,2223.0156,3243.2771,6038.5586,1958.8832
6/30/2011,695.697,12110.93,2762.08,3044.09,2252.8303,3315.9287,6161.9673,1990.1659
7/1/2011,688.571825,12178.08,2759.36,3049.75,2241.6592,3409.738,6195.2856,1986.9155
7/4/2011,691.032107,12441.17,2812.82,3121.98,2282.2683,3458.9265,6463.0864,2033.2225
7/5/2011,692.5308,12440.37,2816.36,3122.5,2294.3848,3468.5171,6469.3687,2057.8403
7/6/2011,700.60459,12425.68,2810.48,3113.71,2301.1104,3437.3086,6505.5674,2046.3911
7/7/2011,716.971632,12392.93,2794.27,3101.68,2289.0474,3426.0254,6433.3442,2029.6563
7/8/2011,729.09594,12404.34,2797.77,3109.18,2312.9011,3447.8975,6416.105,2039.933
7/11/2011,720.534715,12438.56,2802.69,3113.21,2317.7935,3421.6318,6443.875,2044.682
7/12/2011,719.156036,12268.19,2754.58,3056.91,2278.168,3333.02,6288.3101,2028.7007
7/13/2011,733.0446,12479.15,2795.48,3106.25,2304.7632,3396.8816,6475.4839,2057.3054
7/14/2011,728.75136,12440.83,2810.44,3115.75,2318.2068,3447.686,6600.9722,2065.342
7/15/2011,725.5413,12506.94,2820.17,3128.89,2326.8789,3454.2969,6650.8472,2100.9856
7/18/2011,726.42108,12490.55,2816.69,3122.6,2314.2771,3437.5378,6618.0127,2090.5869
7/19/2011,728.859312,12381.46,2796.98,3095.13,2296.833,3455.7554,6618.1221,2063.1501
7/20/2011,733.377568,12393.99,2794.21,3091.57,2301.4727,3425.6157,6556.3979,2042.2098
7/21/2011,730.54752,12301.41,2765.89,3059.14,2273.4634,3372.3806,6408.8726,2005.4377
7/22/2011,733.05017,12352.5,2770.79,3067.99,2280.4565,3394.1636,6425.5015,2006.9302
7/25/2011,731.012499,11966.24,2688.75,2968.29,2198.6909,3296.2466,6243.6802,1934.6722
7/26/2011,732.70155,12008.53,2703.03,2977.77,2220.6392,3300.1431,6329.7437,1950.4828
7/27/2011,730.59084,12116.86,2723.49,3000.05,2246.0139,3347.4001,6481.0513,1966.7421
7/28/2011,730.469168,12085.92,2708.78,2981,2232.8638,3395.0229,6472.6113,1975.0031
7/29/2011,722.910356,11990.43,2701.73,2972.08,2219.262,3327.4109,6319.8662,1957.35
8/1/2011,731.379443,12002.42,2703.78,2977.72,2228.3542,3377.4873,6367.9502,1954.094
8/2/2011,720.526515,11932.04,2679.26,2956.38,2212.4592,3415.1599,6288.2168,1926.0797
8/3/2011,712.395255,11922.37,2678.49,2954.87,2212.3293,3406.6353,6322.9189,1934.8657
8/4/2011,692.020728,11934.41,2684.04,2960.31,2215.553,3416.4197,6312.0381,1931.5059
8/5/2011,665.77883,11701.76,2626.42,2897.42,2153.4585,3332.8396,6152.4385,1875.7141
8/8/2011,658.290285,11312.63,2526.82,2793.9,2046.3579,3163.4951,5958.2622,1778.8624
8/9/2011,653.193255,11315.08,2526.07,2798.19,2027.8503,3151.8635,5952.5908,1769.9971
8/10/2011,649.37004,11449.58,2549.18,2824.12,2050.1619,3179.873,6001.7544,1796.2585
8/11/2011,660.963039,11627.49,2581.51,2866.92,2083.0476,3221.1196,6067.9019,1807.2803
8/12/2011,664.093332,11651.29,2593.17,2875.37,2115.4448,3217.6587,6066.5991,1821.4293
8/15/2011,670.0681,11767.74,2626.77,2917.88,2141.4475,3249.6538,6134.8521,1846.2031
8/16/2011,673.89735,11665.41,2608.17,2897.58,2124.9063,3259.3926,6121.3301,1838.0366
8/17/2011,683.989248,11598.28,2601.26,2886.01,2125.772,3217.5061,6062.7544,1819.1305
8/18/2011,674.076564,11414.16,2559.47,2834.25,2081.961,3133.737,5987.332,1787.983
8/19/2011,661.834752,11301.53,2534.36,2807.66,2054.634,3064.968,5928.171,1765.334
8/22/2011,664.544848,11112.64,2515.86,2777.79,2057.116,3057.639,5881.743,1744.974
8/23/2011,677.686317,11243.42,2554.02,2821,2093.794,3099.861,5939.159,1780.49
8/24/2011,680.684088,11238.95,2541.09,2810.02,2090.49,3080.009,5886.875,1769.582
8/25/2011,688.015296,11598.93,2615.26,2903.84,2139.286,3210.095,6039.665,1823.661
8/26/2011,687.5904,11568.17,2612.19,2901.22,2138.341,3195.431,6067.349,1820.696
8/29/2011,692.236188,11372.38,2576.41,2852.81,2122.609,3148.823,5961.431,1790.69
8/30/2011,699.018852,11344.45,2566.6,2841.74,2105.92,3141.617,5919.403,1784.199
8/31/2011,711.47838,11397.48,2567.34,2846.78,2090.416,3159.356,5922.184,1777.728
9/1/2011,710.175939,11352.86,2556.04,2834.54,2080.359,3135.105,5871.618,1769.272
9/2/2011,705.220152,11228.3,2528.28,2803.85,2055.58,3088.48,5811.78,1753.17
9/5/2011,693.085692,10954.9,2478.74,2743.82,2002.181,2971.011,5695.894,1708.274
9/6/2011,692.663072,10778.43,2470.52,2723.3,2002.385,2950.351,5692.359,1698.876
9/7/2011,712.155744,11011.18,2516.09,2779.09,2043.686,3031.991,5792.744,1740.17
9/8/2011,716.515135,10933.31,2498.94,2756.11,2023.443,3014.935,5743.44,1726.094
9/9/2011,705.69888,10892.39,2497.75,2751.1,2024.212,3008.961,5723.538,1721.488
9/13/2011,693.692844,10775.3,2471.31,2720.28,1989.74,2982.679,5574.153,1696.414
9/14/2011,690.030495,10822.4,2484.83,2733.11,2012.061,3008.359,5613.02,1726.944
9/15/2011,699.975124,10848.02,2479.06,2729.05,2019.921,2992.01,5601.735,1728.891
9/16/2011,706.168993,10878.23,2482.34,2733.99,2028.412,3005.54,5607.464,1727.767
9/19/2011,693.900064,10657.63,2437.8,2679.27,2000.201,2924.573,5474.829,1688.192
9/20/2011,691.75652,10679.3,2447.76,2689.85,2002.598,2947.014,5489.752,1699.628
9/21/2011,695.051028,10991.85,2512.96,2771.01,2071.593,3082.324,5697.743,1745.022
9/22/2011,670.685888,10660.47,2443.06,2685.69,2018.82,2976.768,5493.355,1689.564
9/23/2011,666.29808,10538.4,2433.16,2669.48,2022.568,2994.903,5409.21,1676.076
9/26/2011,648.886035,10328.47,2393.18,2610.92,1991.304,2959.779,5260.565,1653.984
9/27/2011,666.48328,10448.66,2415.05,2637.88,2002.95,3019.719,5299.964,1669.705
9/28/2011,663.842382,10369.93,2392.06,2610.59,1988.533,3000.98,5244.277,1648.644
9/29/2011,656.449815,10287.9,2365.34,2588.19,1970.31,2996.357,5053.076,1610.076
9/30/2011,645.467193,10292.33,2359.22,2581.35,1962.558,2979.942,5063.43,1603.247
10/10/2011,665.554662,10170.75,2344.79,2557.08,1956.576,2957.305,5013.382,1592.521
10/11/2011,670.443963,10065.47,2348.52,2551.99,1955.463,2799.118,5003.625,1598.216
10/12/2011,684.823264,10425.93,2420,2644.76,2019.466,2864.624,5164.895,1646.436
10/13/2011,682.304585,10481.84,2438.79,2662.6,2041.935,2873.662,5238.763,1671.18
10/14/2011,695.069562,10438.26,2431.38,2653.78,2033.133,2881.405,5208.88,1650.876
10/17/2011,701.63823,10513.49,2440.4,2666.95,2032.899,2888.552,5193.676,1646.223
10/18/2011,688.106706,10226.93,2383.49,2592.21,1975.992,2791.779,4969.107,1584.347
10/19/2011,692.393855,10105.74,2377.51,2583.08,1977.302,2779.842,4914.682,1572.157
10/20/2011,682.285788,9796.23,2331.37,2520.53,1955.347,2664.932,4770.542,1541.127
10/21/2011,689.414812,9697.21,2317.28,2507.88,1917.522,2625.057,4626.397,1527.329
10/24/2011,693.383139,9957.62,2370.33,2576.67,1960.881,2688.976,4739.764,1553.477
10/25/2011,694.313475,10203.4,2409.67,2625.43,1991.54,2783.813,4917.161,1589.33
10/26/2011,690.591648,10315.75,2427.48,2651.65,2000.634,2800.641,4986.228,1598.449
10/27/2011,692.470593,10323.29,2435.61,2657.48,1994.327,2806.009,4956.466,1598.24
10/28/2011,690.81035,10561.99,2473.41,2709.02,2027.33,2912.22,5087.912,1633.15
10/31/2011,677.351896,10480.91,2468.25,2695.31,2024.359,2895.051,5065.295,1620.757
11/1/2011,673.121055,10441.7,2470.02,2697.53,2030.588,2876.189,5027.663,1612.5
11/2/2011,687.721905,10581.75,2504.11,2742.39,2050.94,2899.38,5071.959,1619.953
11/3/2011,682.22241,10624.12,2508.09,2744.3,2056.985,2907.349,5141.703,1637.286
11/4/2011,694.56234,10699.49,2528.29,2763.75,2081.435,2928.419,5244.324,1647.453
11/7/2011,702.158896,10591.66,2509.8,2736.25,2075.794,2932.464,5207.413,1660.228
11/8/2011,719.687613,10541.1,2503.84,2727.71,2084.694,2959.365,5176.911,1636.295
11/9/2011,715.060791,10625.88,2524.92,2751.65,2104.811,2979.218,5234.45,1643.705
11/10/2011,707.194943,10477.55,2479.54,2699.59,2065.5,2923.327,5091.383,1636.543
11/11/2011,715.545417,10418.93,2481.08,2695,2069.969,2923.684,5107.078,1625.75
11/14/2011,713.338969,10645.68,2528.71,2750.2,2104.932,3023.712,5237.336,1646.049
11/15/2011,711.688484,10583,2529.76,2744.68,2112.591,3031.644,5257.166,1655.145
11/16/2011,712.952034,10313.33,2466.96,2670.12,2045.84,2931.231,5091.319,1610.451
11/17/2011,704.294346,10303.16,2463.05,2662.02,2048.738,2930.18,5066.609,1611.797
11/18/2011,693.435776,10025.17,2416.56,2606.5,2005,2835.17,4892.809,1569.107
11/21/2011,684.386028,10033.79,2415.13,2609.69,2018.726,2807.856,4911.877,1566.448
11/22/2011,688.55487,10028.2,2412.63,2609.48,2020.396,2788.287,4892.979,1553.506
11/23/2011,687.810336,9957.32,2395.07,2584.01,2004.28,2740.315,4839.844,1540.607
11/24/2011,687.1917,9966.74,2397.55,2588.92,2000.046,2733.436,4807.4,1542.557
11/25/2011,684.667242,9886.25,2380.22,2569.97,1991.449,2713.18,4799.789,1528.469
11/28/2011,691.486875,9884.7,2383.03,2573.32,1996.749,2726.412,4822.961,1522.697
11/29/2011,697.803738,10012.94,2412.39,2608.57,2021.661,2786.959,4912.672,1539.571
11/30/2011,700.714316,9693.39,2333.41,2521.52,1946.721,2677.934,4685.86,1469.329
12/1/2011,692.828408,9917.86,2386.86,2583.61,1986.653,2743.356,4859.418,1496.786
12/2/2011,693.94091,9808.23,2360.66,2557.31,1962.313,2685.591,4763.97,1475.825
12/5/2011,698.73947,9586.08,2333.23,2521.39,1929.405,2632.882,4633.381,1444.437
12/6/2011,693.443966,9586.94,2325.91,2516.34,1932.054,2643.093,4605.46,1440.57
12/7/2011,697.07871,9606.25,2332.73,2528.23,1935.727,2649.947,4616.147,1439.537
12/8/2011,690.050462,9580.52,2329.82,2525,1929.584,2641.677,4593.295,1450.686
12/9/2011,680.71724,9480.27,2315.27,2503.46,1914.392,2620.031,4530.356,1431.305
12/12/2011,679.366701,9376.28,2291.55,2477.69,1891.109,2580.976,4488.214,1415.933
12/13/2011,682.059635,9190.88,2248.59,2421.93,1853.478,2504.096,4311.748,1370.474
12/14/2011,677.576448,9093.03,2228.53,2397.48,1844.104,2455.939,4230.39,1349.129
12/15/2011,663.38366,8871.09,2180.9,2340.79,1806.774,2334.825,3972.119,1303.193
12/16/2011,656.136664,9081.94,2224.84,2390.13,1847.146,2392.398,4063.745,1328.699
12/19/2011,651.451173,9054.08,2218.24,2384.41,1843.444,2372.271,4010.82,1317.813
12/20/2011,665.502255,9031.67,2215.93,2377.07,1842.171,2370.28,4020.567,1314.574
12/21/2011,676.627104,8884.25,2191.15,2339.11,1813.707,2330.669,3911.202,1295.021
12/22/2011,679.906497,8909.35,2186.3,2341.34,1797.94,2351.948,3896.465,1278.054
12/23/2011,680.444885,8976.52,2204.78,2359.16,1816.577,2378.06,3915.573,1289.369
12/27/2011,680.589104,8711.55,2166.21,2305.04,1779.177,2325.105,3808.333,1290.127
12/28/2011,678.945792,8739.73,2170.01,2307.93,1788.576,2331.637,3840.401,1306.417
12/29/2011,674.200975,8781.32,2173.56,2311.36,1790.529,2343.342,3814.51,1299.19
12/30/2011,673.188156,8918.82,2199.42,2345.74,1808.968,2385,3918.435,1311.099
1/4/2012,703.910173,8695.99,2169.39,2298.75,1809.443,2309.98,3839.361,1290.591
1/5/2012,713.1995,8600.26,2148.45,2276.39,1799.365,2260.883,3727.727,1266.513
1/6/2012,708.912018,8634.42,2163.4,2290.6,1814.315,2284.194,3795.988,1287.427
1/9/2012,711.468236,8946.09,2225.89,2368.57,1869.852,2469.125,3997.479,1327.04
1/10/2012,713.705958,9281.25,2285.74,2447.35,1907.11,2597.663,4215.011,1373.654
1/11/2012,713.01995,9239.21,2276.05,2435.61,1892.401,2592.599,4229.923,1386.647
1/12/2012,714.05639,9200.93,2275.01,2435.22,1885.907,2578.782,4285.234,1375.446
1/13/2012,706.271175,9030.59,2244.58,2394.33,1860.91,2541.148,4242.622,1342.505
1/16/2012,707.191326,8827.47,2206.19,2345.65,1836.193,2485.713,4038.139,1318.547
1/17/2012,709.918,9264.09,2298.38,2460.6,1905.943,2671.764,4437.141,1394.107
1/18/2012,706.50549,9115.27,2266.38,2422.19,1865.553,2614.533,4429.977,1379.474
1/19/2012,704.947507,9300.22,2296.08,2468.35,1877.408,2650.854,4580.625,1404.048
1/20/2012,703.167906,9466.14,2319.12,2504.09,1893.532,2654.807,4547.282,1410.14
1/30/2012,700.615216,9274.85,2285.04,2460.72,1890.841,2596.508,4527.615,1392.025
1/31/2012,701.901915,9303.65,2292.61,2464.26,1891.994,2612.852,4541.261,1382.186
2/1/2012,697.982283,9193.39,2268.08,2428.99,1879.223,2557.385,4399.433,1366.179
2/2/2012,698.99715,9382.13,2312.56,2486.24,1898.612,2633.389,4520,1385.889
2/3/2012,702.072852,9436.99,2330.41,2506.09,1912.088,2643.43,4550.71,1394.936
2/6/2012,715.581612,9448.64,2331.14,2504.32,1924.751,2652.925,4533.351,1397.222
2/7/2012,723.814288,9266.71,2291.9,2457.95,1890.677,2610.274,4474.481,1381.991
